x,y
0.38338,1
0.22683,0
0.155,0
0.07229,1
0.24789,0
0.1982,0
0.08257,0
0.051,0
0.049,0
0.0595,0
0.04633,0
0.05789,0
0.06344,0
0.03967,0
0.0793,0
0.0968,0
0.04457,0
0.073,0
0.10244,0
0.08488,1
0.22217,1
0.2691,1
0.35387,1
0.27033,1
0.24944,1
0.20443,1
0.38589,0
0.18014,0
0.11844,0
0.1857,0
0.08157,0
0.07462,0
0.0671,0
0.06867,0
0.06557,0
0.06767,0
0.07478,0
0.06543,0
0.0768,0
0.06443,0
0.0575,0
0.06056,0
0.1981,0
0.19262,0
0.10517,0
0.05078,0
0.16444,0
0.1815,0
0.09688,1
0.3962,0
0.19556,0
0.05833,0
0.1641,1
0.26173,0
0.12186,1
0.21527,0
0.0577,0
0.04356,0
0.07029,0
0.06244,0
0.06733,0
0.031,0
0.0678,0
0.04457,0
0.04825,0
0.05613,0
0.0795,0
0.16538,0
0.14727,0
0.07656,0
0.1595,0
0.17062,1
0.28388,0
0.08725,0
0.05189,0
0.03013,0
0.0861,0
0.09964,0
0.06543,1
0.21136,0
0.14089,0
0.139,0
0.07986,0
0.05175,0
0.066,0
0.035,0
0.06422,0
0.05767,0
0.05843,0
0.05543,0
0.15112,0
0.18038,1
0.23727,1
0.6646,1
0.64688,0
0.17888,1
0.32625,1
0.20256,0
0.0698,0
0.12425,0
0.1642,0
0.1449,0
0.12314,0
0.08108,0
0.0512,0
0.0385,0
0.06067,0
0.04425,0
0.05867,0
0.0675,0
0.09222,0
0.04917,0
0.09629,0
0.06175,0
0.06644,0
0.05129,0
0.07627,0
0.05275,0
0.14612,0
0.12771,0
0.14467,0
0.08111,0
0.1916,0
0.04738,0
0.0572,0
0.0514,0
0.03767,0
0.08325,0
0.06655,0
0.03762,0
0.05288,0
0.04325,0
0.06056,0
0.04438,0
0.0523,0
0.07375,0
0.04412,0
0.05267,0
0.04867,0
0.128,0
0.08555,0
0.10125,0
0.15211,0
0.11138,1
0.35875,0
0.10467,0
0.09464,0
0.03087,0
0.07055,0
0.0375,0
0.0165,0
0.05458,0
0.05609,0
0.04062,0
0.05038,0
0.03571,0
0.05812,0
0.05622,0
0.0506,0
0.04662,0
0.04562,0
0.05144,0
0.05056,0
0.05925,0
0.1087,0
0.1965,1
0.35067,1
0.30086,1
0.3725,1
0.32325,1
0.544,1
0.41525,0
0.1342,0
0.0615,0
0.03567,0
0.12383,0
0.09691,0
0.11538,0
0.08388,0
0.07371,0
0.097,0
0.06763,0
0.063,0
0.05857,0
0.05412,0
0.1178,1
0.257,1
0.43,1
0.4135,0
0.14486,0
0.11267,1
0.30112,1
0.27914,1
0.29738,1
0.3938,0
0.19712,0
0.1018,0
0.09875,1
0.206,0
0.12533,0
0.10709,0
0.06712,0
0.05386,0
0.039,0
0.054,0
0.06856,0
0.0673,0
0.04717,0
0.07025,0
0.0929,0
0.1805,1
0.33188,0
0.1194,1
0.356,0
0.19867,0
0.12075,0
0.10371,0
0.064,0
0.06809,0
0.0745,0
0.0567,0
0.05622,0
0.02986,0
0.05733,0
0.054,0
0.04125,0
0.05471,0
0.04343,0
0.04471,0
0.05611,0
0.0582,0
0.04186,0
0.0628,0
0.0457,0
0.0662,0
0.06289,0
0.1137,0
0.11771,0
0.16456,0
0.19514,0
0.14117,0
0.1868,0
0.12891,1
0.31562,0
0.07273,0
0.0728,0
0.04086,0
0.08792,0
0.05873,0
0.03943,0
0.04443,0
0.03986,0
0.03933,0
0.06256,0
0.066,0
0.033,0
0.0545,0
0.08591,0
0.08133,0
0.0495,0
0.1606,0
0.07729,0
0.06144,0
0.07456,0
0.04771,0
0.1177,0
0.06673,0
0.0758,0
0.05936,0
0.05567,0
0.03688,0
0.05742,0
0.0465,0
0.04843,0
0.04829,0
0.04786,0
0.0425,0
0.0768,0
0.0756,0
0.03583,0
0.04678,0
0.07109,0
0.0395,0
0.04809,0
0.0492,0
0.04671,0
0.063,0
0.06975,0
0.0465,0
0.0974,0
0.09109,0
0.16045,0
0.12373,0
0.05389,0
0.04475,0
0.0395,0
0.0816,0
0.05857,0
0.052,0
0.03714,0
0.04514,0
0.0645,0
0.0577,0
0.03943,0
0.04589,0
0.07409,0
0.04512,0
0.06292,0
0.0698,0
0.11543,0
0.05411,0
0.08675,0
0.052,0
0.055,0
0.0733,0
0.0574,0
0.07436,0
0.05122,0
0.04878,0
0.0405,0
0.06,0
0.07171,0
0.065,0
0.04543,0
0.03986,0
0.0606,0
0.0572,0
0.04286,0
0.04356,0
0.0545,0
0.08825,0
0.09775,0
0.1561,0
0.12,0
0.08422,0
0.12356,0
0.048,0
0.0506,0
0.03856,0
0.0606,0
0.04036,0
0.03889,0
0.03522,0
0.0431,0
0.05,0
0.0365,0
0.05222,0
0.0415,0
0.05771,0
0.07,0
0.0613,0
0.05288,0
0.06022,0
0.06122,0
0.03837,0
0.05792,0
0.0743,0
0.06857,0
0.07578,0
0.07256,0
0.05386,0
0.06356,0
0.07211,0
0.0843,0
0.05764,0
0.05562,0
0.0602,0
0.0467,0
0.04756,0
0.03783,0
0.06267,0
0.07033,0
0.04567,0
0.063,0
0.06578,0
0.063,0
0.07556,0
0.0655,0
0.04475,0
0.07575,0
0.1455,0
0.058,0
0.04325,0
0.12738,0
0.129,0
0.12011,0
0.12033,0
0.1239,0
0.12655,0
0.14025,1
0.2165,0
0.1994,0
0.127,0
0.09986,0
0.06778,0
0.06278,0
0.0515,0
0.1099,0
0.16929,0
0.08912,0
0.08922,1
0.27978,0
0.14225,1
0.45167,1
0.20733,0
0.10538,1
0.66533,1
0.43075,1
0.21371,0
0.11944,0
0.194,1
0.3057,1
0.39089,1
0.30317,1
0.30045,1
0.2334,0
0.121,0
0.17729,0
0.13422,1
0.23378,0
0.14317,0
0.0957,0
0.13371,0
0.06312,1
0.2605,0
0.1926,1
0.37213,1
0.3727,1
0.30871,0
0.17875,1
1.024,1
0.52525,1
0.2915,1
0.2155,1
0.42875,1
0.36612,1
0.6106,1
0.30557,0
0.10192,0
0.0792,0
0.064,1
0.284,0
0.13289,0
0.16933,1
0.21671,1
0.3424,0
0.11757,0
0.10038,0
0.15178,0
0.077,1
0.49267,1
0.32645,1
0.316,1
0.55129,0
0.15662,0
0.10438,1
0.24425,0
0.0986,0
0.17225,1
0.323,1
0.213,0
0.11425,0
0.18517,0
0.0861,0
0.08538,0
0.10457,0
0.08433,0
0.08089,0
0.08612,0
0.0704,0
0.08657,0
0.07875,0
0.09889,0
0.0655,0
0.156,0
0.08491,0
0.06962,0
0.07071,0
0.10712,0
0.14011,0
0.13311,0
0.0561,1
0.24686,1
0.32182,0
0.13282,0
0.114,0
0.08142,0
0.06442,0
0.05012,0
0.08025,0
0.05438,0
0.04343,0
0.14638,0
0.0966,0
0.06813,0
0.05912,0
0.108,0
0.0624,0
0.04856,0
0.0438,0
0.05325,0
0.157,0
0.09212,0
0.14825,0
0.08411,0
0.06364,0
0.03575,0
0.10282,0
0.08738,0
0.05314,0
0.08342,0
0.05309,0
0.05475,0
0.07388,0
0.04088,0
0.062,0
0.08156,0
0.092,0
0.0785,0
0.03912,0
0.0569,0
0.0945,0
0.06533,0
0.1094,0
0.13712,0
0.07756,0
0.0545,0
0.07612,0
0.12378,0
0.07118,0
0.02438,0
0.0437,0
0.04475,0
0.03314,0
0.05733,0
0.04536,0
0.04738,0
0.045,0
0.03914,0
0.02933,0
0.06989,0
0.0728,0
0.07075,0
0.05238,0
0.06233,0
0.08536,0
0.06544,1
0.3155,1
0.38643,1
0.32156,1
0.23825,1
0.245,1
0.79267,1
0.49889,1
0.32688,0
0.11022,0
0.09814,0
0.03833,0
0.07,0
0.11291,0
0.09725,0
0.04443,0
0.06071,0
0.042,0
0.057,0
0.0694,0
0.03167,0
0.04612,0
0.0552,0
0.06691,0
0.0551,0
0.0438,0
0.03843,0
0.07022,0
0.05425,1
0.21943,0
0.0534,0
0.06845,0
0.03012,0
0.0744,0
0.051,0
0.03543,0
0.06333,0
0.05055,0
0.037,0
0.04314,0
0.05343,0
0.027,0
0.05189,0
0.1055,0
0.0425,0
0.0644,0
0.135,0
0.0792,0
0.0935,0
0.0451,0
0.05857,0
0.12978,0
0.08975,0
0.05857,0
0.0631,0
0.05573,0
0.04388,0
0.069,0
0.072,0
0.048,0
0.08325,0
0.0504,0
0.03414,0
0.04257,0
0.03371,0
0.0355,0
0.05422,0
0.0686,0
0.04217,0
0.0459,0
0.0604,0
0.0624,0
0.0518,0
0.0708,0
0.05486,0
0.09444,0
0.09312,1
0.5368,1
0.75275,1
0.60325,1
0.32843,0
0.13209,0
0.10978,1
0.24633,1
0.25118,0
0.1835,0
0.08114,0
0.062,0
0.053,0
0.04286,0
0.0673,1
0.2013,1
0.22317,1
0.25986,1
0.24988,1
0.91944,0
0,1
0.5995,1
0.34214,1
1.1586,1
0.33329,1
0.25433,1
0.4037,1
0.42638,1
0.40244,1
0.26136,0
0.17711,1
0.20622,0
0.1601,0
0.0771,0
0.05443,0
0.05986,0
0.123,0
0.10786,0
0.1114,0
0.07467,0
0.08229,0
0.05722,0
0.093,0
0.11575,0
0.08992,0
0.1504,0
0.08471,0
0.07711,1
0.23512,1
0.28733,0
0.1529,0
0.06422,0
0.191,1
0.23327,0
0.09233,0
0.12611,0
0.0815,0
0.05789,0
0.04483,0
0.06175,0
0.04414,0
0.06357,0
0.0982,0
0.072,0
0.06425,0
0.05233,0
0.0566,0
0.12425,1
0.47036,1
0.2013,1
0.38743,1
0.30278,0
0.11525,1
0.99267,1
0.4715,1
0.35067,1
0.32089,1
0.27536,1
0.23162,0
0.14833,0
0.0761,0
0.05656,0
0.0465,0
0.04478,0
0.05944,0
0.029,0
0.0637,0
0.062,0
0.0555,0
0.11056,0
0.07078,0
0.05325,0
0.14733,1
0.2179,1
0.20857,1
0.20422,0
0.18725,0
0.19371,0
0.08889,0
0.09256,1
0.2017,0
0.08382,0
0.05375,0
0.0582,0
0.0413,0
0.05344,0
0.11117,0
0.129,0
0.06844,0
0.0365,0
0.05522,0
0.07425,0
0.048,0
0.08778,0
0.0813,0
0.05313,0
0.07842,1
0.2198,0
0.14671,0
0.11038,1
0.32288,1
0.373,1
0.4416,1
0.65578,1
0.3025,0
0.12391,0
0.06171,0
0.07473,0
0.0466,0
0.07789,0
0.06525,0
0.05689,0
0.05278,0
0.0515,0
0.0509,0
0.05171,0
0.05062,0
0.05075,0
0.1145,1
0.3505,1
0.29,0
0.10712,0
0.057,0
0.10512,0
0.19488,0
0.17662,0
0.16011,0
0.16578,0
0.19645,0
0.15973,1
0.6382,1
0.39455,0
0.1599,0
0.14367,0
0.14529,0
0.129,0
0.09122,0
0.04367,0
0.1029,0
0.05971,0
0.05512,0
0.06113,0
0.0897,0
0.06225,0
0.06491,0
0.10062,1
0.28057,1
0.46862,1
0.50829,1
0.53537,0
0.1526,1
0.20288,0
0.19018,0
0.19127,0
0.0925,0
0.0865,0
0.02944,0
0.03978,0
0.05533,0
0.05644,0
0.05756,0
0.032,0
0.0562,0
0.03914,0
0.05788,0
0.04262,0
0.0996,0
0.10914,1
0.26627,0
0.0965,0
0.08462,0
0.06225,0
0.07544,0
0.102,0
0.1203,0
0.18612,0
0.13473,0
0.06418,0
0.04571,0
0.05275,0
0.04345,0
0.058,0
0.06557,0
0.05511,0
0.07656,0
0.055,0
0.08173,0
0.08412,0
0.0535,0
0.07678,0
0.064,0
0.04475,0
0.05964,0
0.0435,0
0.13289,0
0.04888,0
0.08056,0
0.1373,0
0.0463,0
0.03463,0
0.08655,0
0.0804,0
0.104,0
0.08983,0
0.07045,0
0.0601,0
0.069,0
0.04388,0
0.05562,0
0.04929,0
0.059,0
0.04786,0
0.0525,0
0.07,0
0.1004,0
0.10389,0
0.1706,1
0.278,0
0.18189,0
0.07588,0
0.08533,0
0.05325,0
0.1044,0
0.11614,0
0.08236,0
0.07988,0
0.09286,0
0.05725,0
0.04891,0
0.04789,0
0.06,0
0.04175,0
0.05029,0
0.07367,0
0.0578,0
0.04614,0
0.053,0
0.064,0
0.0883,0
0.06067,0
0.0704,0
0.04086,0
0.08322,0
0.08475,1
0.224,0
0.11114,0
0.1279,1
0.29517,1
0.2377,1
0.23788,0
0.16143,1
0.21158,0
0.09891,0
0.08144,0
0.06,0
0.05671,0
0.09614,0
0.063,0
0.0731,0
0.06043,0
0.07233,0
0.0682,0
0.0741,0
0.05056,0
0.06944,0
0.07186,0
0.09438,0
0.12756,1
0.26837,1
0.65888,1
0.40188,0
0.11857,0
0.1149,0
0.13889,0
0.11071,0
0.07033,0
0.06045,0
0.06867,0
0.04125,0
0.03243,0
0.05771,0
0.07456,0
0.1194,0
0.06286,0
0.0767,0
0.0798,0
0.08109,0
0.09178,0
0.07022,0
0.06814,0
0.13656,0
0.17556,0
0.11862,0
0.04556,0
0.0652,0
0.03614,0
0.07882,0
0.0765,0
0.05129,0
0.06717,0
0.05864,0
0.049,0
0.0465,0
0.04314,0
0.03167,0
0.06933,0
0.06256,0
0.0395,0
0.0537,0
0.0475,0
0.05,0
0.05111,0
0.05178,0
0.05214,0
0.11913,0
0.1152,0
0.06957,0
0.06889,0
0.0615,0
0.04925,0
0.06155,0
0.05289,0
0.03725,0
0.0545,0
0.0546,0
0.05825,0
0.04912,0
0.041,0
0.038,0
0.0698,0
0.11233,0
0.0465,0
0.07633,0
0.0893,0
0.066,0
0.05288,0
0.19533,0
0.06286,1
0.44978,0
0.10567,1
0.31867,1
0.23622,0
0.0854,0
0.05456,0
0.08336,0
0.085,0
0.03525,0
0.04764,0
0.0488,0
0.04575,0
0.0415,0
0.04029,0
0.05,0
0.0492,0
0.0755,0
0.05,0
0.05467,0
0.0582,0
0.05556,0
0.0718,0
0.05289,0
0.04686,0
0.08767,0
0.08233,1
0.20886,0
0.07189,0
0.0578,0
0.05089,0
0.06882,0
0.05878,0
0.042,0
0.0375,0
0.058,0
0.04925,0
0.05562,0
0.04271,0
0.05143,0
0.06,0
0.06262,0
0.04425,0
0.04522,0
0.04138,0
0.06275,0
0.05633,0
0.05775,0
0.04714,0
0.05978,0
0.08378,0
0.12714,0
0.17533,0
